standard,exponential,lorentz
0.623319,0.668697,-3.38772
0.0873322,0.0614104,0.518576
0.903916,0.281809,-2.26538
0.0855339,0.122561,-0.187402
0.651293,0.428346,2.46191
0.197684,0.337492,0.077482
0.812733,2.25338,-0.910518
0.543952,0.703888,-0.649582
0.143351,0.867672,-2.89824
0.426812,5.30498,2.72147
0.430893,0.0751147,0.461625
0.968211,0.290826,-0.358707
0.595002,0.794313,1.61824
0.178797,0.290575,-2.10858
0.00625669,0.844872,-0.135541
0.95018,0.297433,-3.59157
0.164855,2.22446,0.0543087
0.719202,0.223958,3.6022
0.790882,0.973229,-0.0553719
0.00582906,0.636501,3.15982
0.564514,1.45575,2.95552
0.930578,0.858295,23.3926
0.0434423,0.34875,-2.16823
0.415631,1.66509,62.3724
0.931586,1.88946,0.507009
0.69085,2.66549,3.79461
0.651623,0.518068,1.89656
0.440889,0.158901,0.0496573
0.875643,3.04041,5.04483
0.0304966,0.403397,1.9069
0.642179,0.705453,-1.37765
0.867175,0.842761,-1.24291
0.114118,0.916932,3.15331
0.992186,1.15622,-0.771361
0.190245,0.251569,1.30073
0.323013,2.1436,-0.974884
0.0332653,1.97602,20.8629
0.246505,0.838465,-0.229376
0.537061,0.510239,0.558887
0.281704,2.75628,-0.0606849
0.620461,0.894679,0.659452
0.640446,0.497157,-1.22765
0.744248,0.628521,3.24727
0.00440766,0.344439,-2.66744
0.676488,0.885517,-1.15585
0.57095,0.520908,-1.48323
0.626803,1.24091,7.75621
0.569862,1.09527,-1.81243
0.344429,0.692593,-5.31922
0.452497,0.668195,0.372005
0.0962954,1.32656,4.7275
0.425525,0.859127,8.9681
0.756148,0.482756,-0.962525
0.622503,1.18519,-0.529838
0.996579,0.541838,0.731888
0.170621,0.136814,1.57904
0.125009,0.0412535,0.0955382
0.307086,0.315853,0.914555
0.219288,1.03068,0.51667
0.346161,0.98176,3.0103
0.687622,0.838938,-1.71791
0.227081,0.260799,1.58876
0.244312,1.11399,0.178916
0.382013,2.08389,-1.62936
0.457559,0.434606,2.94687
0.00352787,0.14571,-0.990852
0.466404,0.44629,2.29048
0.276798,3.10662,-0.627974
0.39576,0.0592113,-1.55741
0.635211,0.589676,-0.742819
0.85436,1.23351,0.0710204
0.521722,1.89253,-0.613637
0.0777533,0.618847,-0.889799
0.34909,0.300333,-0.27423
0.161484,0.118543,0.0704723
0.902116,1.09079,-0.996304
0.655079,0.427853,-0.5199
0.417302,4.63378,-0.460433
0.489051,0.0295466,1.18875
0.517082,1.31555,-6.95244
0.431756,1.03523,-0.0235015
0.910092,3.21362,-0.566091
0.328349,1.26985,-2.47558
0.263239,0.764913,-0.399571
0.927181,1.10942,0.43212
0.599718,1.95014,-3.34508
0.00791431,1.10832,0.110513
0.46738,0.341647,1.01344
0.251199,0.56444,-10.8728
0.601928,0.289305,-4.46132
0.893343,0.0597889,-0.121506
0.877333,0.987305,0.1893
0.00868973,0.599377,-1.39879
0.0635996,1.06146,-6.81853
0.776458,0.0591819,2.63067
0.102242,0.0809152,0.0391203
0.969101,0.553475,-3.69697
0.970995,0.168287,-0.148132
0.103587,0.310987,-0.131144
0.322842,0.0714319,-0.662085
0.226825,0.245905,-3.68352
0.6248,0.210258,3.04453
0.390758,0.946241,-0.174827
0.878218,0.906345,-1.32347
0.542953,0.191242,-1.01457
0.636723,0.0114958,-1.05525
0.124147,0.688152,-0.910821
0.605718,0.363052,3.89393
0.65607,1.02359,0.167547
0.54734,2.12713,-0.0785617
0.321108,0.0371658,1.98676
0.711566,2.19433,0.212553
0.393774,2.18574,-1.08223
0.914635,0.574127,-1.57624
0.810517,0.0405708,-0.488082
0.846626,1.77871,-0.0260716
0.878201,0.720726,-0.130687
0.514225,0.559163,-19.5086
0.16741,0.0525374,0.206869
0.038563,1.12858,-0.217712
0.62502,3.19189,-0.142725
0.13162,1.01422,-2.31735
0.4985,1.48894,-1.3191
0.491205,0.452004,-0.909174
0.1693,0.197701,0.718283
0.288493,2.39824,14.3629
0.220941,0.232777,-0.713494
0.02556,0.486456,-7.73111
0.452785,3.27983,-26.715
0.572309,0.828702,-0.598426
0.311826,0.0482981,-0.418102
0.345096,0.706696,-6.35331
0.671162,0.13344,-0.263276
0.443811,1.49882,0.202637
0.841606,0.474547,-0.00103472
0.319343,2.29619,0.675417
0.858859,0.0720031,0.438072
0.360702,1.78937,-1.06634
0.958476,0.368585,-0.711184
0.272531,0.386631,-0.0712818
0.0908807,0.348638,-4.43333
0.627951,0.367658,0.19169
0.786715,0.717156,0.419172
0.734217,0.758572,-0.216201
0.870729,1.09599,-0.35121
0.883916,0.681078,-0.910008
0.269957,0.151874,-11.0149
0.3719,1.08685,-0.728313
0.771193,0.0317514,0.417694
0.843935,1.46403,1.53915
0.0667764,0.41117,4.7984
0.715605,0.760849,2.53306
0.577734,0.433406,0.578956
0.605155,0.737586,1.87921
0.833424,1.0752,-4.65131
0.853825,2.07056,0.109359
0.585499,0.680538,-0.842975
0.192646,4.86938,5.176
0.15578,1.6243,-1.03047
0.300797,0.692249,-0.388779
0.010136,0.639444,1.24502
0.290752,0.617432,-1.64958
0.974768,1.10745,-0.929734
0.696875,0.291296,1.04247
0.0353097,2.11954,1.64544
0.417169,0.178124,-0.196005
0.447859,0.319921,1.03462
0.615851,0.296199,-2.64113
0.33795,1.88574,8.61081
0.791355,1.71657,2.67818
0.0715024,0.650756,-3.09199
0.443162,1.70992,-1.01515
0.164194,1.96601,0.309195
0.423127,0.523136,0.533559
0.729199,1.32091,0.0539833
0.70351,0.2059,0.968154
0.488975,0.624026,2.1187
0.570066,1.29356,0.420457
0.707452,1.37105,-2.61805
0.220674,0.126431,-3.15541
0.451125,0.256029,-1.60892
0.720736,0.303289,-0.520852
0.123507,0.873249,-1.17757
0.670359,0.87326,-0.356173
0.240513,0.749621,0.819947
0.160578,2.27183,-0.198892
0.526995,0.551706,-0.422689
0.241305,0.293119,0.473671
0.707467,3.1379,0.396869
0.443317,0.31273,1.05514
0.471305,0.00484885,-1.0444
0.772288,0.464854,0.614187
0.106871,0.725297,0.12695
0.666088,0.35206,-0.565146
0.804766,0.591203,0.823972
0.623156,3.02291,2.0446
0.175646,1.01414,1.00075
0.243472,1.6168,-0.121344
0.417761,0.370813,-0.19626
0.12571,0.736785,0.217831
0.924796,0.951904,4.95596
0.275005,1.33818,-0.586712
0.717474,0.910883,0.189574
0.42279,0.333713,0.108316
0.513907,0.650413,-1.22355
0.952106,1.45964,-6.8953
0.610746,0.204743,-0.943263
0.23784,0.925051,0.557486
0.931598,0.319125,-0.275995
0.572192,0.470454,-0.170446
0.0876503,1.42209,-1.71343
0.237726,1.1023,-1.96776
0.150364,0.0508205,0.355556
0.406988,0.0738704,-4.68342
0.350228,0.438408,1.38241
0.49267,0.398593,-0.632193
0.335757,0.755414,0.695117
0.164728,0.423252,-3.72829
0.964884,0.883038,-0.969189
0.651573,2.77488,-0.398702
0.600887,0.32683,-0.135469
0.316495,1.01002,-0.446153
0.782081,1.50133,-3.42598
0.11018,0.492603,5.12286
0.897424,0.203236,-0.443035
0.818908,1.66203,-1.07511
0.81828,0.934079,-0.242612
0.14382,1.11272,-0.900613
0.769203,0.289027,-0.39877
0.420705,0.505281,-7.17242
0.293857,0.23698,0.851047
0.914648,1.10535,-1.06313
0.866285,3.09154,0.754832
0.920428,0.495193,0.849111
0.334584,1.11085,-0.179804
0.873392,0.712682,3.14356
0.983903,2.41813,0.609361
0.545953,3.33635,8.54373
0.146986,1.36481,-2.13343
0.503798,1.55417,-1.34205
0.766842,0.409897,0.831515
0.622444,0.402213,0.382769
0.849628,1.44277,1.56092
0.969709,2.97891,-0.386925
0.575888,2.14377,0.880701
0.420467,1.04034,0.739961
0.569355,1.19031,-0.715237
0.103891,0.0319509,1.19154
0.976228,0.00635106,0.933196
0.536421,1.87044,0.512664
0.286441,0.3209,-4.79486
0.627069,0.0322177,0.369279
0.16111,0.366746,-0.534067
0.327698,0.202072,-0.488966
0.534148,0.203328,-0.3522
0.526687,4.68136,-4.15564
0.807283,0.455547,0.58283
0.248427,1.79374,-1.10049
0.131593,3.78065,-0.897788
0.397828,0.642771,-1.04077
0.46729,1.80676,0.595924
0.820404,2.37037,-0.118215
0.265306,0.955989,-1.75447
0.212628,1.33338,-1.42428
0.889665,0.0651724,2.80707
0.308759,0.959213,-2.39457
0.452012,0.253962,-9.55968
0.616905,0.0962575,0.888914
0.529623,1.33756,3.58425
0.802574,0.0947016,1.02786
0.136883,0.416847,-2.75655
0.350388,3.11501,-1.27781
0.0343508,0.206717,-0.759628
0.645532,0.675651,0.481895
0.237758,0.140588,1.36119
0.864798,2.02405,-2.95228
0.37932,0.558095,-3.39001
0.307742,3.44184,-2.46716
0.0730699,1.64094,-0.970971
0.506329,0.452959,-1.27168
0.471996,0.248393,-0.748143
0.59307,1.20655,0.102142
0.451893,2.19692,0.145825
0.788377,1.23026,0.283075
0.960142,1.13133,-0.894009
0.261213,0.415628,-0.0033295
0.807571,1.09077,-0.0140813
0.0782653,1.2562,0.0943822
0.373141,1.63503,9.49841
0.903709,3.38266,-0.691336
0.0768403,1.41607,-0.0128415
0.44834,1.54794,0.8541
0.93193,0.277554,-0.183762
0.410246,1.53006,8.57068
0.425509,0.692972,0.961368
0.206276,2.9247,0.092685
0.888393,2.27814,-0.828128
0.226827,2.25162,-54.0609
0.167285,1.46982,-5.24271
0.649323,0.63063,-6.49081
0.256463,1.25352,28.4414
0.440177,0.323472,0.0214397
0.487945,0.0989282,1.28462
0.529178,0.534097,-0.156196
0.589228,3.63209,-0.320402
0.591667,0.680447,2.59559
0.452897,1.27885,-0.136746
0.433272,5.60051,0.962357
0.0097754,0.0152932,24.9492
0.0659832,0.763593,-0.256878
0.728607,0.615981,1.57351
0.368638,1.39412,3.06857
0.145198,0.933835,0.0593388
0.420737,0.854091,0.192354
0.379856,0.95287,1.06267
0.0787876,1.04229,-11.8507
0.726442,0.141852,-4.33571
0.597763,0.734879,-1.10605
0.814308,0.331002,1.40451
0.553745,1.12428,0.305758
0.340853,2.88256,-1.77659
0.528333,0.119501,0.315072
0.638349,0.51768,2.23484
0.548761,0.872709,-1.26151
0.755117,0.591416,0.090809
0.125086,0.613202,0.243742
0.975054,1.77136,0.219085
0.16723,0.00809301,4.87172
0.115803,0.477176,-1.18539
0.423928,0.840441,-0.611962
0.193941,0.958016,2.7031
0.365736,0.725674,0.426327
0.590973,0.356115,-0.899333
0.0491565,0.229317,-2.25879
0.436745,2.65348,-0.567763
0.000396097,0.483539,2.25952
0.2039,0.0789962,3.99695
0.0429465,1.69031,-2.57279
0.623881,0.214257,1.30463
0.369036,0.326812,0.391262
0.949513,0.394711,-12.2396
0.21322,0.0970543,-1.29316
0.528847,0.155002,0.628961
0.447144,0.489647,-0.599779
0.152608,2.02862,3.06838
0.767632,1.06037,-38.7776
0.155161,1.52938,1.18965
0.719807,0.780922,34.308
0.457533,0.69539,0.730965
0.340623,0.294576,-3.03963
0.0913792,3.10198,-0.0949526
0.948384,0.621073,-0.472092
0.021211,0.818922,-1.11623
0.278496,2.22417,1.13078
0.209291,0.948388,1.36924
0.869735,0.44114,-1.61449
0.26087,1.91271,-17.1417
0.886424,0.0694558,0.480508
0.369971,0.577856,-1.42662
0.916443,0.915561,0.541535
0.886581,0.999749,0.863637
0.392041,1.17167,-1.3199
0.479512,0.033076,6.63347
0.996304,1.2316,-0.439218
0.584877,0.415251,7.40476
0.742428,0.955972,3.76726
0.96475,1.10264,-1.23966
0.324957,1.35026,28.2231
0.427799,0.00760046,-2.19785
0.593177,0.272251,-0.113506
0.599334,2.38405,25.0898
0.63208,0.0426544,0.82441
0.332409,0.748242,-0.874332
0.507025,0.119388,-2.25009
0.588233,2.56272,-6.83132
0.843105,2.61512,-0.0660972
0.31602,0.924395,-3.99996
0.461037,2.57998,0.621206
0.306991,0.0947347,-2.41202
0.877601,1.04515,0.0553802
0.165421,0.424421,-0.915188
0.240166,1.71346,-1.98713
0.389362,1.07605,-0.0542776
0.523869,0.663858,-0.646469
0.903534,0.203006,-0.437852
0.614555,2.40037,-1.22656
0.668645,0.511935,0.156336
0.68707,2.55891,11.4431
0.190116,0.713256,0.163115
0.770313,0.542569,-6.2758
0.415295,0.141966,0.257144
0.624404,0.0297125,1.99204
0.786053,0.296714,-1.07211
0.169472,0.653643,-1.48518
0.393819,1.44628,-0.105009
0.253166,1.69463,5.23758
0.351898,2.57067,8.69914
0.704193,1.62278,0.0879461
0.409473,0.900485,1.9626
0.142427,1.18298,-0.0805478
0.204853,0.939423,-0.0954766
0.00113408,1.14064,0.384163
0.559787,0.588312,-0.132839
0.491873,0.368756,0.0732077
0.945236,1.70475,6.95989
0.311646,7.00554,0.247059
0.583988,0.0358867,1.56326
0.0959136,2.02831,-29.9043
0.960446,0.651865,1.99746
0.347685,0.827882,-4.50134
0.15733,1.07585,22.1054
0.0403708,0.506721,-9.49538
0.254832,0.314353,4.06545
0.416848,0.435508,-0.753633
0.256189,0.934841,-2.47097
0.454248,1.30835,0.361683
0.527063,0.386966,0.23768
0.466002,2.29519,-3.04309
0.778483,0.34827,-0.406349
0.0306056,5.97966,-0.743883
0.268373,0.283083,0.690267
0.323706,0.231186,-1.55639
0.303947,0.0190285,0.619158
0.947319,0.0787421,-0.55457
0.387291,1.04853,-2.27422
0.167951,0.51472,-4.54147
0.487576,2.32542,-0.423749
0.188292,0.192227,0.778936
0.637403,0.505147,-5.86821
0.637146,0.111286,-0.0579105
0.270921,0.689061,-2.16409
0.73493,0.486504,1.52941
0.248794,0.756366,-1.54349
0.117257,0.50577,-0.212908
0.450118,1.23227,-0.31596
0.531697,0.541187,1.66982
0.611758,0.509825,1.04091
0.613562,0.0509717,0.326522
0.642655,0.234731,2.04141
0.112237,0.930735,-0.561609
0.76012,2.86208,-0.378773
0.757553,0.59633,0.508663
0.239726,3.20562,-1.80526
0.106676,0.0613162,0.115104
0.534261,2.21395,0.315778
0.382636,0.631421,0.523177
0.316264,0.525802,1.45742
0.0578054,3.16607,4.55242
0.610174,0.588125,0.707802
0.669882,1.32017,-1.21396
0.901548,0.952358,0.891044
0.794012,0.919523,-1.8944
0.656253,1.24453,-0.423146
0.0292396,0.616045,0.233169
0.600929,0.0702618,0.508269
0.49921,0.00969122,1.06997
0.476024,0.439772,2.5172
0.0231467,1.97368,-0.59314
0.821307,0.103348,0.184048
0.262268,0.687474,5.23483
0.520853,0.782449,-0.504691
0.108112,0.493573,-4.08415
0.213373,0.223555,2.35804
0.676987,0.560719,-1.54462
0.176274,0.00222133,-257.701
0.583783,0.792531,1.95095
0.232294,1.03007,2.21369
0.613922,2.98868,0.366624
0.95964,1.86595,0.546064
0.685493,0.16649,-4.22547
0.671943,1.23977,-0.364216
0.931089,0.17956,0.349819
0.592323,0.637491,0.330088
0.49112,1.56747,-1.50118
0.788364,0.864069,1.29969
0.184686,0.619637,0.176527
0.859826,0.651437,-0.0341454
0.460861,0.439531,1.58302
0.244885,0.225791,-0.600781
0.61487,0.399509,-4.63101
0.437402,1.56398,3.2376
0.682645,0.348445,0.844633
0.0391706,2.01169,-0.189508
0.30553,0.298284,-0.481425
0.282775,0.412667,-0.314302
0.918449,0.275631,-0.814274
0.172823,2.24335,0.911791
0.659962,1.57822,-2.254
0.783367,0.624513,4.53824
0.468635,0.712179,-1.95128
0.864582,0.148462,-0.588123
0.624022,0.283292,-1.00492
0.25107,2.62662,-2.01906
0.792132,0.739302,1.22583
0.262458,0.787664,-9.5119
0.571297,0.467451,-0.251356
0.397794,2.24874,0.696185
0.308323,0.137999,-2.25948
0.958432,0.791896,-0.715245
0.806208,3.02717,3.55203
0.570161,2.28045,-0.434559
0.398833,0.263625,-10.5177
0.13789,0.121788,0.243752
0.324847,0.959847,0.259363
0.399014,0.444192,1.2712
0.330035,2.06401,-1.49261
0.297456,1.83643,1.70304
0.102376,1.44272,2.55752
0.41195,0.296763,-0.21915
0.604525,0.476518,-2.55043
0.437986,1.44842,-0.177508
0.771563,0.609953,-3.089
0.504277,2.75103,0.397223
0.565437,0.251911,0.552947
0.189472,0.261382,3.3064
0.359653,0.00102794,0.119348
0.0614903,0.239443,-5.55728
0.333433,0.867358,11.6044
0.0626133,1.45855,0.860088
0.719306,0.620742,1.33039
0.22636,0.0420415,-0.840942
0.233298,0.197455,-31.7392
0.965554,1.98218,-1.98795
0.601483,0.828339,-0.4515
0.214317,0.523706,-11.3371
0.614975,1.82727,-3.35348
0.197553,2.08157,8.90393
0.870451,0.0983478,-1.40323
0.766451,0.0698689,0.311616
0.710867,0.327015,-0.0860962
0.664168,4.49217,0.559021
0.268654,0.64212,0.912696
0.51075,1.11416,-0.671334
0.184529,0.548724,-1.17545
0.287332,1.63854,-1.6499
0.236198,0.196649,-0.307558
0.0562764,0.0452608,-0.398434
0.0712442,2.45111,-0.280963
0.150939,0.328929,-0.804107
0.628654,0.333693,-4.41956
0.604835,0.456863,-5.87661
0.61303,0.177145,1.43354
0.377188,0.922835,2.84479
0.529484,2.18898,-1.05335
0.419974,0.183974,2.62446
0.242828,0.74117,-0.472966
0.0259016,0.164232,-0.658886
0.709735,0.204494,0.704462
0.989418,2.02208,0.835505
0.836941,1.06697,0.728729
0.309811,1.91145,-3.35146
0.356735,1.14749,1.06408
0.65632,0.917477,0.81123
0.96216,0.555132,2.25698
0.390821,0.580033,0.347953
0.403182,1.35971,-2.20967
0.0351901,1.61845,-0.568854
0.794096,0.917645,1.77428
0.139487,4.06317,-0.214249
0.784587,0.124701,-0.790487
0.984488,0.00920336,-3.86467
0.74423,2.8627,3.25738
0.0823466,0.392424,9.42797
0.101884,0.522343,16.0433
0.250333,0.321334,-1.46309
0.642397,0.00397058,3.30931
0.815691,0.226073,-0.509508
0.051034,3.91711,-0.789268
0.251577,3.90945,6.04055
0.0845449,0.0503363,-0.0651427
0.322487,3.40789,-1.39779
0.405432,0.483266,0.859635
0.628766,0.690025,1.1334
0.747354,0.186039,-1.04192
0.69016,0.00995345,1.03172
0.821334,0.0211878,-0.567177
0.0677713,1.02531,-1.64741
0.0349776,0.0454743,0.486808
0.89607,0.036846,1.86623
0.0215467,0.105312,-0.94355
0.128799,3.84382,0.412571
0.270913,0.245635,-0.25609
0.7159,1.10535,0.909944
0.457366,0.676893,-0.11585
0.115006,0.960258,1.49688
0.160662,1.17855,4.85867
0.935589,5.17531,0.662563
0.0307865,0.322293,1.57078
0.810317,1.30361,4.50564
0.778024,0.589047,7.16119
0.333565,0.766637,0.231262
0.274982,2.08661,-13.6461
0.767663,1.43756,9.90302
0.68794,2.41282,0.236239
0.177011,1.70103,-0.314895
0.156065,0.978323,-0.347165
0.957481,1.83577,-2.39752
0.798867,0.0667588,1.41631
0.980076,1.23672,0.440897
0.707269,0.742316,-4.61863
0.368837,0.0362073,-0.385607
0.393578,0.555812,0.160602
0.145835,1.13962,-0.293564
0.59063,0.517376,0.143781
0.625222,0.202587,0.274482
0.743663,1.50407,-12.6973
0.906299,0.1193,-1.20636
0.672472,0.589513,36.9025
0.0233295,0.393788,0.570523
0.463236,1.72013,2.84147
0.140906,0.0454488,2.70977
0.287765,0.498401,0.627191
0.471657,4.08616,0.414208
0.963447,0.285,-1.40686
0.555087,1.54318,-0.424738
0.263729,0.246386,3.38413
0.598595,0.0798759,0.14699
0.162378,0.0910993,-8.44418
0.104159,0.862307,-0.955345
0.402578,0.563618,0.518536
0.474879,0.931349,-0.772319
0.0841976,1.78165,0.913514
0.127898,3.91138,0.768876
0.13358,2.19575,2.55104
0.767434,0.153083,2.72176
0.715558,0.246435,-0.603519
0.497716,0.443849,4.24905
0.800865,0.560695,0.143265
0.181389,3.75994,-0.493842
0.0131799,2.41835,-0.650758
0.157686,0.507977,16.7764
0.639608,1.69958,0.680931
0.381312,0.586646,-0.888967
0.280259,0.542657,-2.74849
0.155421,2.77022,-5.47391
0.212118,1.0793,-1.97255
0.494793,1.39542,0.850451
0.225359,1.82778,-4.62116
0.907717,2.14412,0.85521
0.948417,1.25854,-0.414637
0.230773,1.34983,5.19785
0.329189,0.338352,4.02804
0.734122,4.39531,-0.799609
0.7034,0.342351,0.104048
0.687176,0.940573,-3.95993
0.084206,2.03012,-2.31929
0.230375,1.33794,0.182306
0.863505,0.866838,-1.27046
0.329473,0.0667515,0.590023
0.12016,1.52927,0.156955
0.860714,0.696766,1.82734
0.687862,0.522678,0.633238
0.301935,1.69949,3.97226
0.0352273,0.642879,0.00872945
0.147047,2.55648,-4.6348
0.148457,2.07662,-1.22624
0.250944,0.272948,0.267616
0.235436,2.53875,0.515826
0.354149,1.55259,-0.449144
0.65635,0.369066,1.64514
0.915651,0.986865,0.0165581
0.532008,0.249364,3.77727
0.849543,0.526786,-120.934
0.560247,0.205074,0.225666
0.752291,0.334476,-0.138859
0.41265,3.11789,1.64366
0.997327,2.06446,1.93207
0.232597,0.665794,0.626591
0.337918,3.13813,-3.9535
0.513562,1.34575,0.563004
0.07554,0.143681,-0.0649095
0.688281,0.808321,0.497022
0.936593,0.658873,-2.20242
0.0671317,0.437785,0.837042
0.241988,0.395434,0.179105
0.00215796,0.993947,-1.6779
0.751884,0.386604,1.15272
0.148263,0.672906,27.6149
0.874936,0.179714,-0.583853
0.0131889,3.24392,0.150278
0.535836,0.501714,0.97849
0.0207288,0.0325924,4.41021
0.95043,0.0158632,0.426284
0.852316,0.0286561,2.31319
0.534567,0.0389668,-3.44308
0.393602,1.4698,1.22267
0.660985,4.15168,-0.445408
0.355228,1.58259,-1.83012
0.538831,0.24338,-1.82459
0.00491742,0.25782,5.28844
0.811064,1.72565,-8.16101
0.28482,4.43174,-0.0909481
0.0448562,0.427537,-0.169932
0.692521,2.76016,1.16814
0.12952,0.0912503,-0.770759
0.0755098,1.45215,2.21493
0.343607,0.706127,1.68888
0.49626,3.54027,-0.0335742
0.41055,3.47454,-4.13048
0.325418,0.411726,-1.75771
0.528433,0.293788,-0.0745116
0.836038,2.91535,-0.035013
0.131527,0.670125,-0.421587
0.0241398,0.657469,-6.61177
0.881354,0.768333,0.148622
0.369985,0.444467,-46.0229
0.103428,0.316047,-2.03089
0.253747,1.18657,2.24726
0.462659,1.1143,4.39704
0.668385,0.222202,0.188022
0.898805,0.207141,0.0258208
0.297701,2.06557,-0.0458989
0.739103,0.323645,2.91657
0.722696,1.58066,1.68794
0.790892,0.413184,1.0702
0.414275,6.79141,-0.00726936
0.150829,1.31275,2.48174
0.89483,0.246862,3.54247
0.149362,0.145824,-0.784946
0.374384,1.73278,0.45098
0.200846,0.496141,-0.82344
0.0179661,0.00544241,-3.10619
0.503528,0.852371,2.46372
0.843575,1.5813,0.342192
0.173998,5.59626,0.707867
0.773888,2.33667,0.231019
0.538691,1.81037,3.21672
0.138423,1.14294,0.45295
0.33195,0.676675,-0.873395
0.448796,3.43276,-5.66522
0.278572,1.01115,-0.300182
0.361335,2.95378,0.631169
0.41993,1.42905,1.12394
0.93456,0.0475205,0.263151
0.674992,0.39403,-0.897677
0.686346,2.12218,0.442904
0.749224,0.477143,0.568012
0.0886518,2.05742,0.404278
0.230417,3.94514,0.614572
0.122114,1.89803,0.00982555
0.832539,0.875798,-0.824112
0.955753,0.503597,0.729328
0.480887,0.000860921,0.286346
0.625929,0.894975,0.913127
0.549148,0.0233445,-1.199
0.0180296,4.49411,1.39934
0.933825,0.0420051,2.17495
0.411962,1.24689,1.37177
0.761518,1.60951,0.179685
0.679019,1.79844,-2.34412
0.0610902,0.703564,1.77816
0.834576,0.288683,0.195671
0.0092813,0.940174,-0.684739
0.166243,1.06406,-0.0459811
0.272478,1.15171,-5.57957
0.698628,0.387025,-0.673376
0.840689,1.80875,-0.290955
0.497217,0.281215,0.162273
0.424993,1.23158,11.529
0.337232,2.21548,3.615
0.133008,0.167842,1.5466
0.0983372,1.20656,1.05836
0.751247,1.04651,-0.255466
0.6062,0.776329,-1.00687
0.684927,1.95818,0.943295
0.070701,0.335432,-0.864983
0.415044,1.21862,0.578011
0.094777,0.661345,0.524314
0.875305,2.07806,0.569584
0.404802,0.48473,1.164
0.9287,2.02901,-1.32485
0.584624,4.48619,1.19662
0.369345,0.747655,-1.23323
0.06912,1.0871,-2.70005
0.00627072,1.20328,-0.657771
0.0622131,3.5613,-0.804122
0.967334,1.5852,6.56897
0.716952,0.445711,0.261722
0.0971382,1.52178,1.77046
0.581642,0.956378,3.29499
0.640747,0.534041,-0.831076
0.620896,0.79743,-3.1946
0.769238,1.0957,0.253999
0.881827,0.376847,-1.63174
0.650212,2.35921,-0.358084
0.673611,0.423602,-1.5058
0.620598,0.049686,-2.21598
0.999348,0.510381,0.858902
0.110196,0.0568362,4.90271
0.17393,0.668536,1.04137
0.7282,1.24223,-0.187821
0.0198499,1.29182,0.577342
0.33341,0.87385,-27.285
0.404957,3.74466,-0.645057
0.437004,0.561136,3.11504
0.629594,0.0956312,0.157357
0.286858,0.658591,1.82771
0.430076,0.879364,-3.83257
0.0981384,0.303583,1.18595
0.0360154,0.357167,0.294554
0.210786,3.01421,-0.533648
0.277106,1.88899,-3.08613
0.138818,0.00487824,0.00778165
